Mode,BackFrameNum,BackWeight,MidFrameNum,MidWeight,FrontFrameNum,FrontWeight,TimeMs,Knob,ResponsePattern,StepNumber,Amplitude,Velocity,FunctionRatio,CameraSpeed
GaussOnlyFreezeP,A,0.009479,B,0.319782,C,0.670739,766.667,0.000,Velocity,1,0,1.000000,0.319782,1.000
GaussOnlyFreezeP,A,0.008775,B,0.310060,C,0.681164,783.333,0.000,Velocity,1,0,1.000000,0.310060,1.000
GaussOnlyFreezeP,A,0.008120,B,0.300481,C,0.691400,800.000,0.000,Velocity,1,0,1.000000,0.300481,1.000
GaussOnlyFreezeP,A,0.007509,B,0.291053,C,0.701439,816.667,0.000,Velocity,1,0,1.000000,0.291053,1.000
GaussOnlyFreezeP,A,0.006941,B,0.281783,C,0.711277,833.333,0.000,Velocity,1,0,1.000000,0.281783,1.000
GaussOnlyFreezeP,A,0.006413,B,0.272678,C,0.720909,850.000,0.000,Velocity,1,0,1.000000,0.272678,1.000
GaussOnlyFreezeP,A,0.005922,B,0.263745,C,0.730333,866.667,0.000,Velocity,1,0,1.000000,0.263745,1.000
GaussOnlyFreezeP,A,0.005466,B,0.254989,C,0.739545,883.333,0.000,Velocity,1,0,1.000000,0.254989,1.000
GaussOnlyFreezeP,A,0.005044,B,0.246415,C,0.748542,900.000,0.000,Velocity,1,0,1.000000,0.246415,1.000
GaussOnlyFreezeP,A,0.004652,B,0.238026,C,0.757322,916.667,0.000,Velocity,1,0,1.000000,0.238026,1.000
GaussOnlyFreezeP,A,0.004288,B,0.229827,C,0.765885,933.333,0.000,Velocity,1,0,1.000000,0.229827,1.000
GaussOnlyFreezeP,A,0.003951,B,0.221820,C,0.774228,950.000,0.000,Velocity,1,0,1.000000,0.221820,1.000
GaussOnlyFreezeP,A,0.003640,B,0.214007,C,0.782353,966.667,0.000,Velocity,1,0,1.000000,0.214007,1.000
GaussOnlyFreezeP,A,0.003351,B,0.206390,C,0.790259,983.333,0.000,Velocity,1,0,1.000000,0.206390,1.000
GaussOnlyFreezeP,A,0.166379,B,0.667243,C,0.166379,1000.000,0.000,Velocity,1,0,1.000000,0.667243,1.000
GaussOnlyFreezeP,A,0.158795,B,0.667005,C,0.174200,1016.667,0.000,Velocity,1,0,1.000000,0.667005,1.000
GaussOnlyFreezeP,A,0.151449,B,0.666292,C,0.182260,1033.333,0.000,Velocity,1,0,1.000000,0.666292,1.000
GaussOnlyFreezeP,A,0.144339,B,0.665105,C,0.190556,1050.000,0.000,Velocity,1,0,1.000000,0.665105,1.000
GaussOnlyFreezeP,A,0.137466,B,0.663447,C,0.199088,1066.667,0.000,Velocity,1,0,1.000000,0.663447,1.000
GaussOnlyFreezeP,A,0.130826,B,0.661321,C,0.207853,1083.333,0.000,Velocity,1,0,1.000000,0.661321,1.000
GaussOnlyFreezeP,A,0.124418,B,0.658732,C,0.216850,1100.000,0.000,Velocity,1,0,1.000000,0.658732,1.000
GaussOnlyFreezeP,A,0.118240,B,0.655685,C,0.226075,1116.667,0.000,Velocity,1,0,1.000000,0.655685,1.000
GaussOnlyFreezeP,A,0.112289,B,0.652187,C,0.235524,1133.333,0.000,Velocity,1,0,1.000000,0.652187,1.000
GaussOnlyFreezeP,A,0.106561,B,0.648246,C,0.245194,1150.000,0.000,Velocity,1,0,1.000000,0.648246,1.000
GaussOnlyFreezeP,A,0.101053,B,0.643869,C,0.255078,1166.667,0.000,Velocity,1,0,1.000000,0.643869,1.000
GaussOnlyFreezeP,A,0.095761,B,0.639067,C,0.265172,1183.333,0.000,Velocity,1,0,1.000000,0.639067,1.000
GaussOnlyFreezeP,A,0.090683,B,0.633848,C,0.275469,1200.000,0.000,Velocity,1,0,1.000000,0.633848,1.000
GaussOnlyFreezeP,A,0.085812,B,0.628225,C,0.285963,1216.667,0.000,Velocity,1,0,1.000000,0.628225,1.000
GaussOnlyFreezeP,A,0.081145,B,0.622210,C,0.296645,1233.333,0.000,Velocity,1,0,1.000000,0.622210,1.000
GaussOnlyFreezeP,A,0.076678,B,0.615814,C,0.307508,1250.000,0.000,Velocity,1,0,1.000000,0.615814,1.000
GaussOnlyFreezeP,A,0.072405,B,0.609052,C,0.318543,1266.667,0.000,Velocity,1,0,1.000000,0.609052,1.000
GaussOnlyFreezeP,A,0.068322,B,0.601939,C,0.329740,1283.333,0.000,Velocity,1,0,1.000000,0.601939,1.000
GaussOnlyFreezeP,A,0.064423,B,0.594487,C,0.341089,1300.000,0.000,Velocity,1,0,1.000000,0.594487,1.000
GaussOnlyFreezeP,A,0.060705,B,0.586715,C,0.352581,1316.667,0.000,Velocity,1,0,1.000000,0.586715,1.000
GaussOnlyFreezeP,A,0.057160,B,0.578637,C,0.364203,1333.333,0.000,Velocity,1,0,1.000000,0.578637,1.000
GaussOnlyFreezeP,A,0.053785,B,0.570270,C,0.375945,1350.000,0.000,Velocity,1,0,1.000000,0.570270,1.000
GaussOnlyFreezeP,A,0.050574,B,0.561631,C,0.387795,1366.667,0.000,Velocity,1,0,1.000000,0.561631,1.000
GaussOnlyFreezeP,A,0.047522,B,0.552739,C,0.399739,1383.333,0.000,Velocity,1,0,1.000000,0.552739,1.000
GaussOnlyFreezeP,A,0.044622,B,0.543611,C,0.411767,1400.000,0.000,Velocity,1,0,1.000000,0.543611,1.000
GaussOnlyFreezeP,A,0.041871,B,0.534265,C,0.423864,1416.667,0.000,Velocity,1,0,1.000000,0.534265,1.000
GaussOnlyFreezeP,A,0.039263,B,0.524721,C,0.436017,1433.333,0.000,Velocity,1,0,1.000000,0.524721,1.000
GaussOnlyFreezeP,A,0.036792,B,0.514995,C,0.448213,1450.000,0.000,Velocity,1,0,1.000000,0.514995,1.000
GaussOnlyFreezeP,A,0.034453,B,0.505108,C,0.460439,1466.667,0.000,Velocity,1,0,1.000000,0.505108,1.000
GaussOnlyFreezeP,A,0.032241,B,0.495078,C,0.472681,1483.333,0.000,Velocity,1,0,1.000000,0.495078,1.000
GaussOnlyFreezeP,A,0.030151,B,0.484924,C,0.484925,1500.000,0.000,Velocity,1,0,1.000000,0.484924,1.000
GaussOnlyFreezeP,A,0.028178,B,0.474665,C,0.497157,1516.667,0.000,Velocity,1,0,1.000000,0.474665,1.000
GaussOnlyFreezeP,A,0.026317,B,0.464319,C,0.509365,1533.333,0.000,Velocity,1,0,1.000000,0.464319,1.000
GaussOnlyFreezeP,A,0.024562,B,0.453904,C,0.521534,1550.000,0.000,Velocity,1,0,1.000000,0.453904,1.000
GaussOnlyFreezeP,A,0.022910,B,0.443438,C,0.533652,1566.667,0.000,Velocity,1,0,1.000000,0.443438,1.000
GaussOnlyFreezeP,A,0.021356,B,0.432939,C,0.545705,1583.333,0.000,Velocity,1,0,1.000000,0.432939,1.000
GaussOnlyFreezeP,A,0.019895,B,0.422424,C,0.557681,1600.000,0.000,Velocity,1,0,1.000000,0.422424,1.000
GaussOnlyFreezeP,A,0.018522,B,0.411910,C,0.569568,1616.667,0.000,Velocity,1,0,1.000000,0.411910,1.000
GaussOnlyFreezeP,A,0.017233,B,0.401413,C,0.581354,1633.333,0.000,Velocity,1,0,1.000000,0.401413,1.000
GaussOnlyFreezeP,A,0.016025,B,0.390948,C,0.593028,1650.000,0.000,Velocity,1,0,1.000000,0.390948,1.000
GaussOnlyFreezeP,A,0.014892,B,0.380531,C,0.604577,1666.667,0.000,Velocity,1,0,1.000000,0.380531,1.000
GaussOnlyFreezeP,A,0.013831,B,0.370175,C,0.615993,1683.333,0.000,Velocity,1,0,1.000000,0.370175,1.000
GaussOnlyFreezeP,A,0.012839,B,0.359896,C,0.627266,1700.000,0.000,Velocity,1,0,1.000000,0.359896,1.000
GaussOnlyFreezeP,A,0.011911,B,0.349705,C,0.638385,1716.667,0.000,Velocity,1,0,1.000000,0.349705,1.000
GaussOnlyFreezeP,A,0.011044,B,0.339614,C,0.649342,1733.333,0.000,Velocity,1,0,1.000000,0.339614,1.000
GaussOnlyFreezeP,A,0.010235,B,0.329637,C,0.660129,1750.000,0.000,Velocity,1,0,1.000000,0.329637,1.000
GaussOnlyFreezeP,A,0.009479,B,0.319782,C,0.670739,1766.667,0.000,Velocity,1,0,1.000000,0.319782,1.000
GaussOnlyFreezeP,A,0.008775,B,0.310060,C,0.681164,1783.333,0.000,Velocity,1,0,1.000000,0.310060,1.000
GaussOnlyFreezeP,A,0.008120,B,0.300481,C,0.691400,1800.000,0.000,Velocity,1,0,1.000000,0.300481,1.000
GaussOnlyFreezeP,A,0.007509,B,0.291053,C,0.701439,1816.667,0.000,Velocity,1,0,1.000000,0.291053,1.000
GaussOnlyFreezeP,A,0.006941,B,0.281783,C,0.711277,1833.333,0.000,Velocity,1,0,1.000000,0.281783,1.000
GaussOnlyFreezeP,A,0.006413,B,0.272678,C,0.720909,1850.000,0.000,Velocity,1,0,1.000000,0.272678,1.000
GaussOnlyFreezeP,A,0.005922,B,0.263745,C,0.730333,1866.667,0.000,Velocity,1,0,1.000000,0.263745,1.000
GaussOnlyFreezeP,A,0.005466,B,0.254989,C,0.739545,1883.333,0.000,Velocity,1,0,1.000000,0.254989,1.000
GaussOnlyFreezeP,A,0.005044,B,0.246415,C,0.748542,1900.000,0.000,Velocity,1,0,1.000000,0.246415,1.000
GaussOnlyFreezeP,A,0.004652,B,0.238026,C,0.757322,1916.667,0.000,Velocity,1,0,1.000000,0.238026,1.000
GaussOnlyFreezeP,A,0.004288,B,0.229827,C,0.765885,1933.333,0.000,Velocity,1,0,1.000000,0.229827,1.000
GaussOnlyFreezeP,A,0.003951,B,0.221820,C,0.774228,1950.000,0.000,Velocity,1,0,1.000000,0.221820,1.000
GaussOnlyFreezeP,A,0.003640,B,0.214007,C,0.782353,1966.667,0.000,Velocity,1,0,1.000000,0.214007,1.000
GaussOnlyFreezeP,A,0.003351,B,0.206390,C,0.790259,1983.333,0.000,Velocity,1,0,1.000000,0.206390,1.000
GaussOnlyFreezeP,A,0.166379,B,0.667243,C,0.166379,2000.000,0.000,Velocity,1,0,1.000000,0.667243,1.000
GaussOnlyFreezeP,A,0.158795,B,0.667005,C,0.174200,2016.667,0.000,Velocity,1,0,1.000000,0.667005,1.000
GaussOnlyFreezeP,A,0.151449,B,0.666292,C,0.182260,2033.333,0.000,Velocity,1,0,1.000000,0.666292,1.000
GaussOnlyFreezeP,A,0.144339,B,0.665105,C,0.190556,2050.000,0.000,Velocity,1,0,1.000000,0.665105,1.000
GaussOnlyFreezeP,A,0.137466,B,0.663447,C,0.199088,2066.667,0.000,Velocity,1,0,1.000000,0.663447,1.000
GaussOnlyFreezeP,A,0.130826,B,0.661321,C,0.207853,2083.333,0.000,Velocity,1,0,1.000000,0.661321,1.000
GaussOnlyFreezeP,A,0.124418,B,0.658732,C,0.216850,2100.000,0.000,Velocity,1,0,1.000000,0.658732,1.000
GaussOnlyFreezeP,A,0.118240,B,0.655685,C,0.226075,2116.667,0.000,Velocity,1,0,1.000000,0.655685,1.000
GaussOnlyFreezeP,A,0.112289,B,0.652187,C,0.235524,2133.333,0.000,Velocity,1,0,1.000000,0.652187,1.000
GaussOnlyFreezeP,A,0.106561,B,0.648246,C,0.245194,2150.000,0.000,Velocity,1,0,1.000000,0.648246,1.000
GaussOnlyFreezeP,A,0.101053,B,0.643869,C,0.255078,2166.667,0.000,Velocity,1,0,1.000000,0.643869,1.000
GaussOnlyFreezeP,A,0.095761,B,0.639067,C,0.265172,2183.333,0.000,Velocity,1,0,1.000000,0.639067,1.000
GaussOnlyFreezeP,A,0.090683,B,0.633848,C,0.275469,2200.000,0.000,Velocity,1,0,1.000000,0.633848,1.000
GaussOnlyFreezeP,A,0.085812,B,0.628225,C,0.285963,2216.667,0.000,Velocity,1,0,1.000000,0.628225,1.000
GaussOnlyFreezeP,A,0.081145,B,0.622210,C,0.296645,2233.333,0.000,Velocity,1,0,1.000000,0.622210,1.000
GaussOnlyFreezeP,A,0.076678,B,0.615814,C,0.307508,2250.000,0.000,Velocity,1,0,1.000000,0.615814,1.000
GaussOnlyFreezeP,A,0.072405,B,0.609052,C,0.318543,2266.667,0.000,Velocity,1,0,1.000000,0.609052,1.000
GaussOnlyFreezeP,A,0.068322,B,0.601938,C,0.329740,2283.333,0.000,Velocity,1,0,1.000000,0.601938,1.000
GaussOnlyFreezeP,A,0.064423,B,0.594487,C,0.341089,2300.000,0.000,Velocity,1,0,1.000000,0.594487,1.000
GaussOnlyFreezeP,A,0.060705,B,0.586715,C,0.352581,2316.667,0.000,Velocity,1,0,1.000000,0.586715,1.000
GaussOnlyFreezeP,A,0.057160,B,0.578637,C,0.364203,2333.333,0.000,Velocity,1,0,1.000000,0.578637,1.000
GaussOnlyFreezeP,A,0.053785,B,0.570270,C,0.375945,2350.000,0.000,Velocity,1,0,1.000000,0.570270,1.000
GaussOnlyFreezeP,A,0.050574,B,0.561631,C,0.387795,2366.667,0.000,Velocity,1,0,1.000000,0.561631,1.000
GaussOnlyFreezeP,A,0.047521,B,0.552739,C,0.399739,2383.333,0.000,Velocity,1,0,1.000000,0.552739,1.000
GaussOnlyFreezeP,A,0.044622,B,0.543611,C,0.411767,2400.000,0.000,Velocity,1,0,1.000000,0.543611,1.000
GaussOnlyFreezeP,A,0.041871,B,0.534265,C,0.423864,2416.667,0.000,Velocity,1,0,1.000000,0.534265,1.000
GaussOnlyFreezeP,A,0.039263,B,0.524721,C,0.436017,2433.333,0.000,Velocity,1,0,1.000000,0.524721,1.000
GaussOnlyFreezeP,A,0.036792,B,0.514995,C,0.448213,2450.000,0.000,Velocity,1,0,1.000000,0.514995,1.000
GaussOnlyFreezeP,A,0.034453,B,0.505108,C,0.460439,2466.667,0.000,Velocity,1,0,1.000000,0.505108,1.000
GaussOnlyFreezeP,A,0.032241,B,0.495078,C,0.472681,2483.333,0.000,Velocity,1,0,1.000000,0.495078,1.000
GaussOnlyFreezeP,A,0.030151,B,0.484924,C,0.484925,2500.000,0.000,Velocity,1,0,1.000000,0.484924,1.000
GaussOnlyFreezeP,A,0.028178,B,0.474665,C,0.497157,2516.667,0.000,Velocity,1,0,1.000000,0.474665,1.000
GaussOnlyFreezeP,A,0.026317,B,0.464319,C,0.509365,2533.333,0.000,Velocity,1,0,1.000000,0.464319,1.000
GaussOnlyFreezeP,A,0.024562,B,0.453904,C,0.521534,2550.000,0.000,Velocity,1,0,1.000000,0.453904,1.000
GaussOnlyFreezeP,A,0.022910,B,0.443438,C,0.533652,2566.667,0.000,Velocity,1,0,1.000000,0.443438,1.000
GaussOnlyFreezeP,A,0.021356,B,0.432939,C,0.545705,2583.333,0.000,Velocity,1,0,1.000000,0.432939,1.000
GaussOnlyFreezeP,A,0.019895,B,0.422424,C,0.557681,2600.000,0.000,Velocity,1,0,1.000000,0.422424,1.000
GaussOnlyFreezeP,A,0.018522,B,0.411910,C,0.569568,2616.667,0.000,Velocity,1,0,1.000000,0.411910,1.000
GaussOnlyFreezeP,A,0.017233,B,0.401413,C,0.581354,2633.333,0.000,Velocity,1,0,1.000000,0.401413,1.000
GaussOnlyFreezeP,A,0.016025,B,0.390948,C,0.593028,2650.000,0.000,Velocity,1,0,1.000000,0.390948,1.000
GaussOnlyFreezeP,A,0.014892,B,0.380531,C,0.604577,2666.667,0.000,Velocity,1,0,1.000000,0.380531,1.000
GaussOnlyFreezeP,A,0.013831,B,0.370175,C,0.615993,2683.333,0.000,Velocity,1,0,1.000000,0.370175,1.000
GaussOnlyFreezeP,A,0.012839,B,0.359896,C,0.627266,2700.000,0.000,Velocity,1,0,1.000000,0.359896,1.000
GaussOnlyFreezeP,A,0.011911,B,0.349705,C,0.638385,2716.667,0.000,Velocity,1,0,1.000000,0.349705,1.000
GaussOnlyFreezeP,A,0.011044,B,0.339614,C,0.649342,2733.333,0.000,Velocity,1,0,1.000000,0.339614,1.000
GaussOnlyFreezeP,A,0.010235,B,0.329636,C,0.660129,2750.000,0.000,Velocity,1,0,1.000000,0.329636,1.000
GaussOnlyFreezeP,A,0.009479,B,0.319782,C,0.670739,2766.667,0.000,Velocity,1,0,1.000000,0.319782,1.000
GaussOnlyFreezeP,A,0.008775,B,0.310060,C,0.681164,2783.333,0.000,Velocity,1,0,1.000000,0.310060,1.000
GaussOnlyFreezeP,A,0.008120,B,0.300481,C,0.691400,2800.000,0.000,Velocity,1,0,1.000000,0.300481,1.000
GaussOnlyFreezeP,A,0.007509,B,0.291053,C,0.701439,2816.667,0.000,Velocity,1,0,1.000000,0.291053,1.000
GaussOnlyFreezeP,A,0.006941,B,0.281782,C,0.711277,2833.333,0.000,Velocity,1,0,1.000000,0.281782,1.000
GaussOnlyFreezeP,A,0.006413,B,0.272678,C,0.720910,2850.000,0.000,Velocity,1,0,1.000000,0.272678,1.000
GaussOnlyFreezeP,A,0.005922,B,0.263745,C,0.730333,2866.667,0.000,Velocity,1,0,1.000000,0.263745,1.000
GaussOnlyFreezeP,A,0.005466,B,0.254989,C,0.739545,2883.333,0.000,Velocity,1,0,1.000000,0.254989,1.000
GaussOnlyFreezeP,A,0.005044,B,0.246415,C,0.748542,2900.000,0.000,Velocity,1,0,1.000000,0.246415,1.000
GaussOnlyFreezeP,A,0.004652,B,0.238026,C,0.757322,2916.667,0.000,Velocity,1,0,1.000000,0.238026,1.000
GaussOnlyFreezeP,A,0.004288,B,0.229827,C,0.765885,2933.333,0.000,Velocity,1,0,1.000000,0.229827,1.000
GaussOnlyFreezeP,A,0.003951,B,0.221820,C,0.774229,2950.000,0.000,Velocity,1,0,1.000000,0.221820,1.000
GaussOnlyFreezeP,A,0.003640,B,0.214007,C,0.782353,2966.667,0.000,Velocity,1,0,1.000000,0.214007,1.000
GaussOnlyFreezeP,A,0.003351,B,0.206390,C,0.790259,2983.333,0.000,Velocity,1,0,1.000000,0.206390,1.000
GaussOnlyFreezeP,A,0.166378,B,0.667243,C,0.166379,3000.000,0.000,Velocity,1,0,1.000000,0.667243,1.000
GaussOnlyFreezeP,A,0.158795,B,0.667005,C,0.174200,3016.667,0.000,Velocity,1,0,1.000000,0.667005,1.000
GaussOnlyFreezeP,A,0.151449,B,0.666292,C,0.182260,3033.333,0.000,Velocity,1,0,1.000000,0.666292,1.000
GaussOnlyFreezeP,A,0.144339,B,0.665105,C,0.190556,3050.000,0.000,Velocity,1,0,1.000000,0.665105,1.000
GaussOnlyFreezeP,A,0.137466,B,0.663447,C,0.199088,3066.667,0.000,Velocity,1,0,1.000000,0.663447,1.000
GaussOnlyFreezeP,A,0.130826,B,0.661321,C,0.207853,3083.333,0.000,Velocity,1,0,1.000000,0.661321,1.000
GaussOnlyFreezeP,A,0.124418,B,0.658732,C,0.216850,3100.000,0.000,Velocity,1,0,1.000000,0.658732,1.000
GaussOnlyFreezeP,A,0.118240,B,0.655685,C,0.226075,3116.667,0.000,Velocity,1,0,1.000000,0.655685,1.000
GaussOnlyFreezeP,A,0.112289,B,0.652187,C,0.235524,3133.333,0.000,Velocity,1,0,1.000000,0.652187,1.000
GaussOnlyFreezeP,A,0.106561,B,0.648246,C,0.245194,3150.000,0.000,Velocity,1,0,1.000000,0.648246,1.000
GaussOnlyFreezeP,A,0.101053,B,0.643869,C,0.255078,3166.667,0.000,Velocity,1,0,1.000000,0.643869,1.000
GaussOnlyFreezeP,A,0.095761,B,0.639067,C,0.265172,3183.333,0.000,Velocity,1,0,1.000000,0.639067,1.000
GaussOnlyFreezeP,A,0.090683,B,0.633848,C,0.275470,3200.000,0.000,Velocity,1,0,1.000000,0.633848,1.000
GaussOnlyFreezeP,A,0.085812,B,0.628225,C,0.285963,3216.667,0.000,Velocity,1,0,1.000000,0.628225,1.000
GaussOnlyFreezeP,A,0.081145,B,0.622210,C,0.296645,3233.333,0.000,Velocity,1,0,1.000000,0.622210,1.000
GaussOnlyFreezeP,A,0.076678,B,0.615814,C,0.307508,3250.000,0.000,Velocity,1,0,1.000000,0.615814,1.000
GaussOnlyFreezeP,A,0.072405,B,0.609052,C,0.318543,3266.667,0.000,Velocity,1,0,1.000000,0.609052,1.000
GaussOnlyFreezeP,A,0.068322,B,0.601938,C,0.329740,3283.333,0.000,Velocity,1,0,1.000000,0.601938,1.000
GaussOnlyFreezeP,A,0.064423,B,0.594487,C,0.341089,3300.000,0.000,Velocity,1,0,1.000000,0.594487,1.000
GaussOnlyFreezeP,A,0.060705,B,0.586715,C,0.352581,3316.667,0.000,Velocity,1,0,1.000000,0.586715,1.000
GaussOnlyFreezeP,A,0.057160,B,0.578637,C,0.364203,3333.333,0.000,Velocity,1,0,1.000000,0.578637,1.000
GaussOnlyFreezeP,A,0.053785,B,0.570270,C,0.375945,3350.000,0.000,Velocity,1,0,1.000000,0.570270,1.000
GaussOnlyFreezeP,A,0.050574,B,0.561631,C,0.387795,3366.667,0.000,Velocity,1,0,1.000000,0.561631,1.000
GaussOnlyFreezeP,A,0.047521,B,0.552739,C,0.399739,3383.333,0.000,Velocity,1,0,1.000000,0.552739,1.000
GaussOnlyFreezeP,A,0.044622,B,0.543611,C,0.411767,3400.000,0.000,Velocity,1,0,1.000000,0.543611,1.000
GaussOnlyFreezeP,A,0.041871,B,0.534265,C,0.423864,3416.667,0.000,Velocity,1,0,1.000000,0.534265,1.000
GaussOnlyFreezeP,A,0.039263,B,0.524721,C,0.436017,3433.333,0.000,Velocity,1,0,1.000000,0.524721,1.000
GaussOnlyFreezeP,A,0.036792,B,0.514995,C,0.448213,3450.000,0.000,Velocity,1,0,1.000000,0.514995,1.000
GaussOnlyFreezeP,A,0.034453,B,0.505108,C,0.460439,3466.667,0.000,Velocity,1,0,1.000000,0.505108,1.000
GaussOnlyFreezeP,A,0.032241,B,0.495078,C,0.472681,3483.333,0.000,Velocity,1,0,1.000000,0.495078,1.000
