FrondFrameNum, FrondFrameLuminance, BackFrameNum, BackFrameLuminance, Time, Knob, ResponsePattern, StepNumber, Amplitude, Velocity
1, 1.000, 2, 1.000, 0.000, 1, Velocity, 0, 2, 2
1, 0.983, 2, 1.000, 16.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.967, 2, 1.000, 33.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.950, 2, 1.000, 50.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.933, 2, 1.000, 66.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.917, 2, 1.000, 83.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.900, 2, 1.000, 100.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.883, 2, 1.000, 116.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.867, 2, 1.000, 133.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.850, 2, 1.000, 150.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.833, 2, 1.000, 166.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.817, 2, 1.000, 183.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.800, 2, 1.000, 200.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.783, 2, 1.000, 216.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.767, 2, 1.000, 233.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.750, 2, 1.000, 250.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.733, 2, 1.000, 266.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.717, 2, 1.000, 283.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.700, 2, 1.000, 300.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.683, 2, 1.000, 316.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.667, 2, 1.000, 333.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.650, 2, 1.000, 350.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.633, 2, 1.000, 366.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.617, 2, 1.000, 383.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.600, 2, 1.000, 400.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.583, 2, 1.000, 416.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.567, 2, 1.000, 433.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.550, 2, 1.000, 450.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.533, 2, 1.000, 466.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.517, 2, 1.000, 483.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.500, 2, 1.000, 500.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.483, 2, 1.000, 516.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.467, 2, 1.000, 533.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.450, 2, 1.000, 550.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.433, 2, 1.000, 566.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.417, 2, 1.000, 583.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.400, 2, 1.000, 600.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.383, 2, 1.000, 616.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.367, 2, 1.000, 633.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.350, 2, 1.000, 650.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.333, 2, 1.000, 666.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.317, 2, 1.000, 683.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.300, 2, 1.000, 700.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.283, 2, 1.000, 716.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.267, 2, 1.000, 733.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.250, 2, 1.000, 750.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.233, 2, 1.000, 766.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.217, 2, 1.000, 783.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.200, 2, 1.000, 800.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.183, 2, 1.000, 816.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.167, 2, 1.000, 833.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.150, 2, 1.000, 850.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.133, 2, 1.000, 866.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.117, 2, 1.000, 883.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.100, 2, 1.000, 900.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.083, 2, 1.000, 916.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.067, 2, 1.000, 933.333, 0.217, Velocity, 0, -0.349, 0.434
1, 0.050, 2, 1.000, 950.000, 0.217, Velocity, 0, -0.349, 0.434
1, 0.033, 2, 1.000, 966.667, 0.217, Velocity, 0, -0.349, 0.434
1, 0.017, 2, 1.000, 983.333, 0.217, Velocity, 0, -0.349, 0.434
2, 1.000, 3, 1.000, 1000.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.983, 3, 1.000, 1016.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.967, 3, 1.000, 1033.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.950, 3, 1.000, 1050.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.933, 3, 1.000, 1066.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.917, 3, 1.000, 1083.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.900, 3, 1.000, 1100.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.883, 3, 1.000, 1116.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.867, 3, 1.000, 1133.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.850, 3, 1.000, 1150.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.833, 3, 1.000, 1166.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.817, 3, 1.000, 1183.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.800, 3, 1.000, 1200.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.783, 3, 1.000, 1216.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.767, 3, 1.000, 1233.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.750, 3, 1.000, 1250.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.733, 3, 1.000, 1266.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.717, 3, 1.000, 1283.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.700, 3, 1.000, 1300.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.683, 3, 1.000, 1316.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.667, 3, 1.000, 1333.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.650, 3, 1.000, 1350.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.633, 3, 1.000, 1366.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.617, 3, 1.000, 1383.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.600, 3, 1.000, 1400.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.583, 3, 1.000, 1416.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.567, 3, 1.000, 1433.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.550, 3, 1.000, 1450.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.533, 3, 1.000, 1466.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.517, 3, 1.000, 1483.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.500, 3, 1.000, 1500.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.483, 3, 1.000, 1516.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.467, 3, 1.000, 1533.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.450, 3, 1.000, 1550.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.433, 3, 1.000, 1566.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.417, 3, 1.000, 1583.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.400, 3, 1.000, 1600.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.383, 3, 1.000, 1616.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.367, 3, 1.000, 1633.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.350, 3, 1.000, 1650.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.333, 3, 1.000, 1666.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.317, 3, 1.000, 1683.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.300, 3, 1.000, 1700.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.283, 3, 1.000, 1716.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.267, 3, 1.000, 1733.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.250, 3, 1.000, 1750.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.233, 3, 1.000, 1766.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.217, 3, 1.000, 1783.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.200, 3, 1.000, 1800.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.183, 3, 1.000, 1816.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.167, 3, 1.000, 1833.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.150, 3, 1.000, 1850.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.133, 3, 1.000, 1866.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.117, 3, 1.000, 1883.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.100, 3, 1.000, 1900.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.083, 3, 1.000, 1916.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.067, 3, 1.000, 1933.333, 0.217, Velocity, 0, -0.349, 0.434
2, 0.050, 3, 1.000, 1950.000, 0.217, Velocity, 0, -0.349, 0.434
2, 0.033, 3, 1.000, 1966.667, 0.217, Velocity, 0, -0.349, 0.434
2, 0.017, 3, 1.000, 1983.333, 0.217, Velocity, 0, -0.349, 0.434
3, 1.000, 4, 1.000, 2000.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.983, 4, 1.000, 2016.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.967, 4, 1.000, 2033.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.950, 4, 1.000, 2050.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.933, 4, 1.000, 2066.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.917, 4, 1.000, 2083.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.900, 4, 1.000, 2100.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.883, 4, 1.000, 2116.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.867, 4, 1.000, 2133.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.850, 4, 1.000, 2150.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.833, 4, 1.000, 2166.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.817, 4, 1.000, 2183.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.800, 4, 1.000, 2200.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.783, 4, 1.000, 2216.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.767, 4, 1.000, 2233.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.750, 4, 1.000, 2250.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.733, 4, 1.000, 2266.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.717, 4, 1.000, 2283.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.700, 4, 1.000, 2300.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.683, 4, 1.000, 2316.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.667, 4, 1.000, 2333.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.650, 4, 1.000, 2350.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.633, 4, 1.000, 2366.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.617, 4, 1.000, 2383.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.600, 4, 1.000, 2400.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.583, 4, 1.000, 2416.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.567, 4, 1.000, 2433.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.550, 4, 1.000, 2450.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.533, 4, 1.000, 2466.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.517, 4, 1.000, 2483.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.500, 4, 1.000, 2500.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.483, 4, 1.000, 2516.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.467, 4, 1.000, 2533.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.450, 4, 1.000, 2550.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.433, 4, 1.000, 2566.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.417, 4, 1.000, 2583.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.400, 4, 1.000, 2600.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.383, 4, 1.000, 2616.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.367, 4, 1.000, 2633.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.350, 4, 1.000, 2650.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.333, 4, 1.000, 2666.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.317, 4, 1.000, 2683.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.300, 4, 1.000, 2700.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.283, 4, 1.000, 2716.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.267, 4, 1.000, 2733.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.250, 4, 1.000, 2750.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.233, 4, 1.000, 2766.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.217, 4, 1.000, 2783.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.200, 4, 1.000, 2800.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.183, 4, 1.000, 2816.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.167, 4, 1.000, 2833.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.150, 4, 1.000, 2850.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.133, 4, 1.000, 2866.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.117, 4, 1.000, 2883.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.100, 4, 1.000, 2900.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.083, 4, 1.000, 2916.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.067, 4, 1.000, 2933.333, 0.217, Velocity, 0, -0.349, 0.434
3, 0.050, 4, 1.000, 2950.000, 0.217, Velocity, 0, -0.349, 0.434
3, 0.033, 4, 1.000, 2966.667, 0.217, Velocity, 0, -0.349, 0.434
3, 0.017, 4, 1.000, 2983.333, 0.217, Velocity, 0, -0.349, 0.434
4, 1.000, 5, 1.000, 3000.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.983, 5, 1.000, 3016.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.967, 5, 1.000, 3033.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.950, 5, 1.000, 3050.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.933, 5, 1.000, 3066.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.917, 5, 1.000, 3083.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.900, 5, 1.000, 3100.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.883, 5, 1.000, 3116.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.867, 5, 1.000, 3133.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.850, 5, 1.000, 3150.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.833, 5, 1.000, 3166.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.817, 5, 1.000, 3183.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.800, 5, 1.000, 3200.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.783, 5, 1.000, 3216.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.767, 5, 1.000, 3233.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.750, 5, 1.000, 3250.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.733, 5, 1.000, 3266.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.717, 5, 1.000, 3283.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.700, 5, 1.000, 3300.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.683, 5, 1.000, 3316.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.667, 5, 1.000, 3333.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.650, 5, 1.000, 3350.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.633, 5, 1.000, 3366.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.617, 5, 1.000, 3383.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.600, 5, 1.000, 3400.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.583, 5, 1.000, 3416.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.567, 5, 1.000, 3433.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.550, 5, 1.000, 3450.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.533, 5, 1.000, 3466.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.517, 5, 1.000, 3483.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.500, 5, 1.000, 3500.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.483, 5, 1.000, 3516.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.467, 5, 1.000, 3533.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.450, 5, 1.000, 3550.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.433, 5, 1.000, 3566.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.417, 5, 1.000, 3583.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.400, 5, 1.000, 3600.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.383, 5, 1.000, 3616.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.367, 5, 1.000, 3633.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.350, 5, 1.000, 3650.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.333, 5, 1.000, 3666.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.317, 5, 1.000, 3683.334, 0.217, Velocity, 0, -0.349, 0.434
4, 0.300, 5, 1.000, 3700.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.283, 5, 1.000, 3716.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.267, 5, 1.000, 3733.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.250, 5, 1.000, 3750.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.233, 5, 1.000, 3766.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.217, 5, 1.000, 3783.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.200, 5, 1.000, 3800.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.183, 5, 1.000, 3816.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.167, 5, 1.000, 3833.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.150, 5, 1.000, 3850.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.133, 5, 1.000, 3866.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.117, 5, 1.000, 3883.333, 0.217, Velocity, 0, -0.349, 0.434
4, 0.100, 5, 1.000, 3900.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.083, 5, 1.000, 3916.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.067, 5, 1.000, 3933.334, 0.217, Velocity, 0, -0.349, 0.434
4, 0.050, 5, 1.000, 3950.000, 0.217, Velocity, 0, -0.349, 0.434
4, 0.033, 5, 1.000, 3966.667, 0.217, Velocity, 0, -0.349, 0.434
4, 0.017, 5, 1.000, 3983.333, 0.217, Velocity, 0, -0.349, 0.434
5, 1.000, 6, 1.000, 4000.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.983, 6, 1.000, 4016.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.967, 6, 1.000, 4033.334, 0.217, Velocity, 0, -0.349, 0.434
5, 0.950, 6, 1.000, 4050.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.933, 6, 1.000, 4066.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.917, 6, 1.000, 4083.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.900, 6, 1.000, 4100.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.883, 6, 1.000, 4116.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.867, 6, 1.000, 4133.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.850, 6, 1.000, 4150.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.833, 6, 1.000, 4166.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.817, 6, 1.000, 4183.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.800, 6, 1.000, 4200.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.783, 6, 1.000, 4216.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.767, 6, 1.000, 4233.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.750, 6, 1.000, 4250.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.733, 6, 1.000, 4266.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.717, 6, 1.000, 4283.334, 0.217, Velocity, 0, -0.349, 0.434
5, 0.700, 6, 1.000, 4300.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.683, 6, 1.000, 4316.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.667, 6, 1.000, 4333.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.650, 6, 1.000, 4350.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.633, 6, 1.000, 4366.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.617, 6, 1.000, 4383.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.600, 6, 1.000, 4400.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.583, 6, 1.000, 4416.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.567, 6, 1.000, 4433.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.550, 6, 1.000, 4450.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.533, 6, 1.000, 4466.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.517, 6, 1.000, 4483.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.500, 6, 1.000, 4500.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.483, 6, 1.000, 4516.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.467, 6, 1.000, 4533.334, 0.217, Velocity, 0, -0.349, 0.434
5, 0.450, 6, 1.000, 4550.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.433, 6, 1.000, 4566.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.417, 6, 1.000, 4583.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.400, 6, 1.000, 4600.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.383, 6, 1.000, 4616.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.367, 6, 1.000, 4633.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.350, 6, 1.000, 4650.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.333, 6, 1.000, 4666.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.317, 6, 1.000, 4683.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.300, 6, 1.000, 4700.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.283, 6, 1.000, 4716.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.267, 6, 1.000, 4733.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.250, 6, 1.000, 4750.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.233, 6, 1.000, 4766.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.217, 6, 1.000, 4783.334, 0.217, Velocity, 0, -0.349, 0.434
5, 0.200, 6, 1.000, 4800.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.183, 6, 1.000, 4816.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.167, 6, 1.000, 4833.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.150, 6, 1.000, 4850.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.133, 6, 1.000, 4866.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.117, 6, 1.000, 4883.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.100, 6, 1.000, 4900.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.083, 6, 1.000, 4916.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.067, 6, 1.000, 4933.333, 0.217, Velocity, 0, -0.349, 0.434
5, 0.050, 6, 1.000, 4950.000, 0.217, Velocity, 0, -0.349, 0.434
5, 0.033, 6, 1.000, 4966.667, 0.217, Velocity, 0, -0.349, 0.434
5, 0.017, 6, 1.000, 4983.333, 0.217, Velocity, 0, -0.349, 0.434
6, 1.000, 7, 1.000, 5000.000, 0.217, Velocity, 0, -0.349, 0.434
6, 0.983, 7, 1.000, 5016.667, 0.217, Velocity, 0, -0.349, 0.434
6, 0.967, 7, 1.000, 5033.334, 0.217, Velocity, 0, -0.349, 0.434
6, 0.950, 7, 1.000, 5050.000, 0.217, Velocity, 0, -0.349, 0.434
6, 0.933, 7, 1.000, 5066.667, 0.217, Velocity, 0, -0.349, 0.434
6, 0.917, 7, 1.000, 5083.333, 0.217, Velocity, 0, -0.349, 0.434
6, 0.900, 7, 1.000, 5100.000, 0.217, Velocity, 0, -0.349, 0.434
6, 0.883, 7, 1.000, 5116.667, 0.217, Velocity, 0, -0.349, 0.434
6, 0.867, 7, 1.000, 5133.333, 0.217, Velocity, 0, -0.349, 0.434
6, 0.850, 7, 1.000, 5150.000, 0.217, Velocity, 0, -0.349, 0.434
6, 0.833, 7, 1.000, 5166.667, 0.217, Velocity, 0, -0.349, 0.434
6, 0.817, 7, 1.000, 5183.333, 0.217, Velocity, 0, -0.349, 0.434
6, 0.800, 7, 1.000, 5200.000, 0.217, Velocity, 0, -0.349, 0.434
6, 0.783, 7, 1.000, 5216.667, 0.217, Velocity, 0, -0.349, 0.434
6, 0.767, 7, 1.000, 5233.333, 0.217, Velocity, 0, -0.349, 0.434
6, 0.750, 7, 1.000, 5250.000, 0.217, Velocity, 0, -0.349, 0.434
6, 0.733, 7, 1.000, 5266.667, 0.217, Velocity, 0, -0.349, 0.434
6, 0.717, 7, 1.000, 5283.334, 0.217, Velocity, 0, -0.349, 0.434
