Mode,BackFrameNum,BackWeight,MidFrameNum,MidWeight,FrontFrameNum,FrontWeight,TimeMs,Knob,ResponsePattern,StepNumber,Amplitude,Velocity,CameraSpeed
LinearOnly,cam1,1.000000,-1,0.000000,cam2,0.000000,0.000,0.193,Velocity,1,-0.421,0.955994,1.000
LinearOnly,cam1,0.983333,-1,0.000000,cam2,0.016667,16.667,0.194,Velocity,1,-0.418,0.913093,1.000
LinearOnly,cam1,0.966667,-1,0.000000,cam2,0.033333,33.333,0.194,Velocity,1,-0.418,0.870831,1.000
LinearOnly,cam1,0.950000,-1,0.000000,cam2,0.050000,50.000,0.194,Velocity,1,-0.418,0.829984,1.000
LinearOnly,cam1,0.933333,-1,0.000000,cam2,0.066667,66.667,0.193,Velocity,1,-0.421,0.789500,1.000
LinearOnly,cam1,0.916667,-1,0.000000,cam2,0.083333,83.333,0.194,Velocity,1,-0.418,0.754306,1.000
LinearOnly,cam1,0.900000,-1,0.000000,cam2,0.100000,100.000,0.194,Velocity,1,-0.418,0.720303,1.000
LinearOnly,cam1,0.883333,-1,0.000000,cam2,0.116667,116.667,0.193,Velocity,1,-0.421,0.687136,1.000
LinearOnly,cam1,0.866667,-1,0.000000,cam2,0.133333,133.333,0.194,Velocity,1,-0.418,0.661831,1.000
LinearOnly,cam1,0.850000,-1,0.000000,cam2,0.150000,150.000,0.194,Velocity,1,-0.418,0.638001,1.000
LinearOnly,cam1,0.833333,-1,0.000000,cam2,0.166667,166.667,0.194,Velocity,1,-0.418,0.618138,1.000
LinearOnly,cam1,0.816667,-1,0.000000,cam2,0.183333,183.333,0.194,Velocity,1,-0.418,0.602458,1.000
LinearOnly,cam1,0.800000,-1,0.000000,cam2,0.200000,200.000,0.193,Velocity,1,-0.421,0.588200,1.000
LinearOnly,cam1,0.783333,-1,0.000000,cam2,0.216667,216.667,0.194,Velocity,1,-0.418,0.584290,1.000
LinearOnly,cam1,0.766667,-1,0.000000,cam2,0.233333,233.333,0.194,Velocity,1,-0.418,0.582000,1.000
LinearOnly,cam1,0.750000,-1,0.000000,cam2,0.250000,250.000,0.194,Velocity,1,-0.418,0.584290,1.000
LinearOnly,cam1,0.733333,-1,0.000000,cam2,0.266667,266.667,0.194,Velocity,1,-0.418,0.591134,1.000
LinearOnly,cam1,0.716667,-1,0.000000,cam2,0.283333,283.333,0.194,Velocity,1,-0.418,0.602458,1.000
LinearOnly,cam1,0.700000,-1,0.000000,cam2,0.300000,300.000,0.194,Velocity,1,-0.418,0.618138,1.000
LinearOnly,cam1,0.683333,-1,0.000000,cam2,0.316667,316.667,0.194,Velocity,1,-0.418,0.638002,1.000
LinearOnly,cam1,0.666667,-1,0.000000,cam2,0.333333,333.333,0.193,Velocity,1,-0.421,0.659404,1.000
LinearOnly,cam1,0.650000,-1,0.000000,cam2,0.350000,350.000,0.194,Velocity,1,-0.418,0.689366,1.000
LinearOnly,cam1,0.633333,-1,0.000000,cam2,0.366667,366.667,0.194,Velocity,1,-0.418,0.720304,1.000
LinearOnly,cam1,0.616667,-1,0.000000,cam2,0.383333,383.333,0.194,Velocity,1,-0.418,0.754306,1.000
LinearOnly,cam1,0.600000,-1,0.000000,cam2,0.400000,400.000,0.193,Velocity,1,-0.421,0.789500,1.000
LinearOnly,cam1,0.583333,-1,0.000000,cam2,0.416667,416.667,0.194,Velocity,1,-0.418,0.829985,1.000
LinearOnly,cam1,0.566667,-1,0.000000,cam2,0.433333,433.333,0.194,Velocity,1,-0.418,0.870831,1.000
LinearOnly,cam1,0.550000,-1,0.000000,cam2,0.450000,450.000,0.194,Velocity,1,-0.418,0.913093,1.000
LinearOnly,cam1,0.533333,-1,0.000000,cam2,0.466667,466.667,0.194,Velocity,1,-0.418,0.956308,1.000
LinearOnly,cam1,0.516667,-1,0.000000,cam2,0.483333,483.333,0.194,Velocity,1,-0.418,1.000000,1.000
LinearOnly,cam1,0.500000,-1,0.000000,cam2,0.500000,500.000,0.194,Velocity,1,-0.418,1.043693,1.000
LinearOnly,cam1,0.483333,-1,0.000000,cam2,0.516667,516.667,0.194,Velocity,1,-0.418,1.086908,1.000
LinearOnly,cam1,0.466667,-1,0.000000,cam2,0.533333,533.333,0.194,Velocity,1,-0.418,1.129169,1.000
LinearOnly,cam1,0.450000,-1,0.000000,cam2,0.550000,550.000,0.194,Velocity,1,-0.418,1.170016,1.000
LinearOnly,cam1,0.433333,-1,0.000000,cam2,0.566667,566.667,0.194,Velocity,1,-0.418,1.209000,1.000
LinearOnly,cam1,0.416667,-1,0.000000,cam2,0.583333,583.333,0.194,Velocity,1,-0.418,1.245694,1.000
LinearOnly,cam1,0.400000,-1,0.000000,cam2,0.600000,600.000,0.194,Velocity,1,-0.418,1.279697,1.000
LinearOnly,cam1,0.383333,-1,0.000000,cam2,0.616667,616.667,0.194,Velocity,1,-0.418,1.310635,1.000
LinearOnly,cam1,0.366667,-1,0.000000,cam2,0.633333,633.333,0.194,Velocity,1,-0.418,1.338169,1.000
LinearOnly,cam1,0.350000,-1,0.000000,cam2,0.650000,650.000,0.194,Velocity,1,-0.418,1.361999,1.000
LinearOnly,cam1,0.333333,-1,0.000000,cam2,0.666667,666.667,0.193,Velocity,1,-0.421,1.384603,1.000
LinearOnly,cam1,0.316667,-1,0.000000,cam2,0.683333,683.333,0.194,Velocity,1,-0.418,1.397542,1.000
LinearOnly,cam1,0.300000,-1,0.000000,cam2,0.700000,700.000,0.194,Velocity,1,-0.418,1.408866,1.000
LinearOnly,cam1,0.283333,-1,0.000000,cam2,0.716667,716.667,0.194,Velocity,1,-0.418,1.415710,1.000
LinearOnly,cam1,0.266667,-1,0.000000,cam2,0.733333,733.333,0.194,Velocity,1,-0.418,1.418000,1.000
LinearOnly,cam1,0.250000,-1,0.000000,cam2,0.750000,750.000,0.194,Velocity,1,-0.418,1.415710,1.000
LinearOnly,cam1,0.233333,-1,0.000000,cam2,0.766667,766.667,0.194,Velocity,1,-0.418,1.408866,1.000
LinearOnly,cam1,0.216667,-1,0.000000,cam2,0.783333,783.333,0.194,Velocity,1,-0.418,1.397542,1.000
LinearOnly,cam1,0.200000,-1,0.000000,cam2,0.800000,800.000,0.194,Velocity,1,-0.418,1.381862,1.000
LinearOnly,cam1,0.183333,-1,0.000000,cam2,0.816667,816.667,0.194,Velocity,1,-0.418,1.361999,1.000
LinearOnly,cam1,0.166667,-1,0.000000,cam2,0.833333,833.333,0.194,Velocity,1,-0.418,1.338169,1.000
LinearOnly,cam1,0.150000,-1,0.000000,cam2,0.850000,850.000,0.194,Velocity,1,-0.418,1.310635,1.000
LinearOnly,cam1,0.133333,-1,0.000000,cam2,0.866667,866.667,0.194,Velocity,1,-0.418,1.279697,1.000
LinearOnly,cam1,0.116667,-1,0.000000,cam2,0.883333,883.333,0.194,Velocity,1,-0.418,1.245695,1.000
LinearOnly,cam1,0.100000,-1,0.000000,cam2,0.900000,900.000,0.194,Velocity,1,-0.418,1.209000,1.000
LinearOnly,cam1,0.083333,-1,0.000000,cam2,0.916667,916.667,0.194,Velocity,1,-0.418,1.170016,1.000
LinearOnly,cam1,0.066667,-1,0.000000,cam2,0.933333,933.333,0.194,Velocity,1,-0.418,1.129170,1.000
LinearOnly,cam1,0.050000,-1,0.000000,cam2,0.950000,950.000,0.194,Velocity,1,-0.418,1.086908,1.000
LinearOnly,cam1,0.033333,-1,0.000000,cam2,0.966667,966.667,0.194,Velocity,1,-0.418,1.043694,1.000
LinearOnly,cam1,0.016667,-1,0.000000,cam2,0.983333,983.333,0.194,Velocity,1,-0.418,1.000001,1.000
LinearOnly,cam1,1.000000,-1,0.000000,cam2,0.000000,1000.000,0.194,Velocity,1,-0.418,0.956308,1.000
LinearOnly,cam1,0.983333,-1,0.000000,cam2,0.016667,1016.667,0.194,Velocity,1,-0.418,0.913094,1.000
LinearOnly,cam1,0.966667,-1,0.000000,cam2,0.033333,1033.333,0.194,Velocity,1,-0.418,0.870832,1.000
LinearOnly,cam1,0.950000,-1,0.000000,cam2,0.050000,1050.000,0.194,Velocity,1,-0.418,0.829985,1.000
LinearOnly,cam1,0.933333,-1,0.000000,cam2,0.066667,1066.667,0.194,Velocity,1,-0.418,0.791001,1.000
LinearOnly,cam1,0.916667,-1,0.000000,cam2,0.083333,1083.333,0.194,Velocity,1,-0.418,0.754306,1.000
LinearOnly,cam1,0.900000,-1,0.000000,cam2,0.100000,1100.000,0.193,Velocity,1,-0.421,0.718297,1.000
LinearOnly,cam1,0.883333,-1,0.000000,cam2,0.116667,1116.667,0.193,Velocity,1,-0.421,0.687137,1.000
LinearOnly,cam1,0.866667,-1,0.000000,cam2,0.133333,1133.333,0.194,Velocity,1,-0.418,0.661832,1.000
LinearOnly,cam1,0.850000,-1,0.000000,cam2,0.150000,1150.000,0.194,Velocity,1,-0.418,0.638002,1.000
LinearOnly,cam1,0.833333,-1,0.000000,cam2,0.166667,1166.667,0.194,Velocity,1,-0.418,0.618138,1.000
LinearOnly,cam1,0.816667,-1,0.000000,cam2,0.183333,1183.333,0.194,Velocity,1,-0.418,0.602459,1.000
LinearOnly,cam1,0.800000,-1,0.000000,cam2,0.200000,1200.000,0.194,Velocity,1,-0.418,0.591135,1.000
LinearOnly,cam1,0.783333,-1,0.000000,cam2,0.216667,1216.667,0.194,Velocity,1,-0.418,0.584290,1.000
LinearOnly,cam1,0.766667,-1,0.000000,cam2,0.233333,1233.333,0.194,Velocity,1,-0.418,0.582000,1.000
LinearOnly,cam1,0.750000,-1,0.000000,cam2,0.250000,1250.000,0.194,Velocity,1,-0.418,0.584290,1.000
LinearOnly,cam1,0.733333,-1,0.000000,cam2,0.266667,1266.667,0.194,Velocity,1,-0.418,0.591134,1.000
LinearOnly,cam1,0.716667,-1,0.000000,cam2,0.283333,1283.333,0.194,Velocity,1,-0.418,0.602458,1.000
LinearOnly,cam1,0.700000,-1,0.000000,cam2,0.300000,1300.000,0.194,Velocity,1,-0.418,0.618138,1.000
LinearOnly,cam1,0.683333,-1,0.000000,cam2,0.316667,1316.667,0.194,Velocity,1,-0.418,0.638001,1.000
LinearOnly,cam1,0.666667,-1,0.000000,cam2,0.333333,1333.333,0.194,Velocity,1,-0.418,0.661830,1.000
LinearOnly,cam1,0.650000,-1,0.000000,cam2,0.350000,1350.000,0.194,Velocity,1,-0.418,0.689364,1.000
LinearOnly,cam1,0.633333,-1,0.000000,cam2,0.366667,1366.667,0.194,Velocity,1,-0.418,0.720302,1.000
LinearOnly,cam1,0.616667,-1,0.000000,cam2,0.383333,1383.333,0.194,Velocity,1,-0.418,0.754304,1.000
LinearOnly,cam1,0.600000,-1,0.000000,cam2,0.400000,1400.000,0.194,Velocity,1,-0.418,0.790999,1.000
LinearOnly,cam1,0.583333,-1,0.000000,cam2,0.416667,1416.667,0.194,Velocity,1,-0.418,0.829983,1.000
LinearOnly,cam1,0.566667,-1,0.000000,cam2,0.433333,1433.333,0.194,Velocity,1,-0.418,0.870829,1.000
LinearOnly,cam1,0.550000,-1,0.000000,cam2,0.450000,1450.000,0.194,Velocity,1,-0.418,0.913091,1.000
LinearOnly,cam1,0.533333,-1,0.000000,cam2,0.466667,1466.667,0.194,Velocity,1,-0.418,0.956305,1.000
LinearOnly,cam1,0.516667,-1,0.000000,cam2,0.483333,1483.333,0.194,Velocity,1,-0.418,0.999998,1.000
LinearOnly,cam1,0.500000,-1,0.000000,cam2,0.500000,1500.000,0.194,Velocity,1,-0.418,1.043691,1.000
LinearOnly,cam1,0.483333,-1,0.000000,cam2,0.516667,1516.667,0.194,Velocity,1,-0.418,1.086905,1.000
LinearOnly,cam1,0.466667,-1,0.000000,cam2,0.533333,1533.333,0.194,Velocity,1,-0.418,1.129167,1.000
LinearOnly,cam1,0.450000,-1,0.000000,cam2,0.550000,1550.000,0.194,Velocity,1,-0.418,1.170014,1.000
LinearOnly,cam1,0.433333,-1,0.000000,cam2,0.566667,1566.667,0.194,Velocity,1,-0.418,1.208998,1.000
LinearOnly,cam1,0.416667,-1,0.000000,cam2,0.583333,1583.333,0.194,Velocity,1,-0.418,1.245693,1.000
LinearOnly,cam1,0.400000,-1,0.000000,cam2,0.600000,1600.000,0.194,Velocity,1,-0.418,1.279695,1.000
LinearOnly,cam1,0.383333,-1,0.000000,cam2,0.616667,1616.667,0.194,Velocity,1,-0.418,1.310633,1.000
LinearOnly,cam1,0.366667,-1,0.000000,cam2,0.633333,1633.333,0.194,Velocity,1,-0.418,1.338168,1.000
LinearOnly,cam1,0.350000,-1,0.000000,cam2,0.650000,1650.000,0.194,Velocity,1,-0.418,1.361998,1.000
LinearOnly,cam1,0.333333,-1,0.000000,cam2,0.666667,1666.667,0.194,Velocity,1,-0.418,1.381861,1.000
LinearOnly,cam1,0.316667,-1,0.000000,cam2,0.683333,1683.333,0.194,Velocity,1,-0.418,1.397541,1.000
LinearOnly,cam1,0.300000,-1,0.000000,cam2,0.700000,1700.000,0.194,Velocity,1,-0.418,1.408865,1.000
LinearOnly,cam1,0.283333,-1,0.000000,cam2,0.716667,1716.667,0.194,Velocity,1,-0.418,1.415710,1.000
LinearOnly,cam1,0.266667,-1,0.000000,cam2,0.733333,1733.333,0.194,Velocity,1,-0.418,1.418000,1.000
LinearOnly,cam1,0.250000,-1,0.000000,cam2,0.750000,1750.000,0.194,Velocity,1,-0.418,1.415710,1.000
LinearOnly,cam1,0.233333,-1,0.000000,cam2,0.766667,1766.667,0.194,Velocity,1,-0.418,1.408866,1.000
LinearOnly,cam1,0.216667,-1,0.000000,cam2,0.783333,1783.333,0.194,Velocity,1,-0.418,1.397542,1.000
LinearOnly,cam1,0.200000,-1,0.000000,cam2,0.800000,1800.000,0.194,Velocity,1,-0.418,1.381863,1.000
LinearOnly,cam1,0.183333,-1,0.000000,cam2,0.816667,1816.667,0.193,Velocity,1,-0.421,1.364598,1.000
LinearOnly,cam1,0.166667,-1,0.000000,cam2,0.833333,1833.333,0.194,Velocity,1,-0.418,1.338171,1.000
LinearOnly,cam1,0.150000,-1,0.000000,cam2,0.850000,1850.000,0.194,Velocity,1,-0.418,1.310636,1.000
LinearOnly,cam1,0.133333,-1,0.000000,cam2,0.866667,1866.667,0.193,Velocity,1,-0.421,1.281706,1.000
LinearOnly,cam1,0.116667,-1,0.000000,cam2,0.883333,1883.333,0.194,Velocity,1,-0.418,1.245696,1.000
LinearOnly,cam1,0.100000,-1,0.000000,cam2,0.900000,1900.000,0.194,Velocity,1,-0.418,1.209002,1.000
LinearOnly,cam1,0.083333,-1,0.000000,cam2,0.916667,1916.667,0.194,Velocity,1,-0.418,1.170019,1.000
LinearOnly,cam1,0.066667,-1,0.000000,cam2,0.933333,1933.333,0.194,Velocity,1,-0.418,1.129172,1.000
LinearOnly,cam1,0.050000,-1,0.000000,cam2,0.950000,1950.000,0.194,Velocity,1,-0.418,1.086910,1.000
LinearOnly,cam1,0.033333,-1,0.000000,cam2,0.966667,1966.667,0.193,Velocity,1,-0.421,1.044009,1.000
LinearOnly,cam1,0.016667,-1,0.000000,cam2,0.983334,1983.333,0.194,Velocity,1,-0.418,1.000003,1.000
LinearOnly,cam1,1.000000,-1,0.000000,cam2,0.000000,2000.000,0.194,Velocity,1,-0.418,0.956310,1.000
LinearOnly,cam1,0.983333,-1,0.000000,cam2,0.016667,2016.667,0.194,Velocity,1,-0.418,0.913096,1.000
LinearOnly,cam1,0.966667,-1,0.000000,cam2,0.033334,2033.333,0.194,Velocity,1,-0.418,0.870834,1.000
LinearOnly,cam1,0.950000,-1,0.000000,cam2,0.050000,2050.000,0.194,Velocity,1,-0.418,0.829987,1.000
LinearOnly,cam1,0.933333,-1,0.000000,cam2,0.066667,2066.667,0.194,Velocity,1,-0.418,0.791003,1.000
LinearOnly,cam1,0.916667,-1,0.000000,cam2,0.083334,2083.333,0.194,Velocity,1,-0.418,0.754309,1.000
LinearOnly,cam1,0.900000,-1,0.000000,cam2,0.100000,2100.000,0.194,Velocity,1,-0.418,0.720306,1.000
LinearOnly,cam1,0.883333,-1,0.000000,cam2,0.116667,2116.667,0.194,Velocity,1,-0.418,0.689368,1.000
LinearOnly,cam1,0.866667,-1,0.000000,cam2,0.133334,2133.333,0.194,Velocity,1,-0.418,0.661833,1.000
LinearOnly,cam1,0.850000,-1,0.000000,cam2,0.150000,2150.000,0.194,Velocity,1,-0.418,0.638003,1.000
LinearOnly,cam1,0.833333,-1,0.000000,cam2,0.166667,2166.667,0.194,Velocity,1,-0.418,0.618139,1.000
LinearOnly,cam1,0.816667,-1,0.000000,cam2,0.183334,2183.333,0.194,Velocity,1,-0.418,0.602460,1.000
LinearOnly,cam1,0.800000,-1,0.000000,cam2,0.200000,2200.000,0.194,Velocity,1,-0.418,0.591135,1.000
LinearOnly,cam1,0.783333,-1,0.000000,cam2,0.216667,2216.667,0.194,Velocity,1,-0.418,0.584290,1.000
